 haloID    z                BH_ID                    gas_ID           m_BH        m_gas     Z/Zsolar     iron_gas    Mg_gas      alpha_gas
 m0209  1.763026     2882303770107590500                  270154  9.15383e+08  6.35792e+06  1.314000  8.51708e+03  2.38889e+03  8.20236e+04
 m0209  1.763026     2882303770107590500                  490207  9.15383e+08  6.61056e+06  1.849462  8.46694e+03  3.45736e+03  1.27957e+05
 m0209  1.763026     2882303770107590500                  494483  9.15383e+08  6.12569e+06  1.325308  8.38889e+03  2.32403e+03  7.94861e+04
 m0209  1.763026     2882303770107590500                  488547  9.15383e+08  6.37792e+06  1.075231  6.87667e+03  1.95778e+03  6.74972e+04
 m0209  1.763026     2882303770107590500                  485847  9.15383e+08  5.98431e+06  1.096154  6.58486e+03  1.87569e+03  6.45319e+04
 m0209  1.763103     2882303770107590500      576460752303768243  9.15383e+08  8.23014e+06  1.217385  1.00182e+04  2.86583e+03  9.86528e+04
 m0209  1.763103     2882303770107590500                  355306  9.15383e+08  6.45208e+06  1.211077  7.78847e+03  2.23417e+03  7.69875e+04
 m0209  1.763347     2882303770107590500     1729382299860287534  6.62815e+08  7.06139e+06  1.283154  9.14139e+03  2.59111e+03  8.91083e+04
 m0209  1.763675     2882303770107590500                  489469  6.48914e+08  7.46014e+06  1.356846  8.48917e+03  2.84125e+03  1.02932e+05
 m0209  1.764309     2882303770107590500      576460752303908081  6.38271e+08  1.06617e+07  1.775692  1.35776e+04  5.35292e+03  1.97222e+05
 m0209  1.765976     2882303770107590500                  264333  6.29687e+08  6.33639e+06  1.334462  8.82806e+03  2.42167e+03  8.26167e+04
 m0209  1.765976     2882303770107590500      576460752303898754  6.29687e+08  7.52875e+06  1.330846  1.04454e+04  2.86944e+03  9.79347e+04
 m0209  1.766221     2882303770107590500                  428055  6.29457e+08  6.33722e+06  1.096308  6.98486e+03  1.98542e+03  6.83431e+04
 m0209  1.766221     2882303770107590500                  401729  6.29457e+08  9.57889e+06  1.277154  1.22639e+04  3.49597e+03  1.20486e+05
 m0209  1.766221     2882303770107590500                  423084  6.29457e+08  5.92125e+06  0.217908  1.35857e+03  3.52694e+02  1.24090e+04
 m0209  1.766236     2882303770107590500                  264683  6.29457e+08  6.00250e+06  1.075692  6.45972e+03  1.84667e+03  6.35361e+04
 m0209  1.766259     2882303770107590500      576460760893754587  6.29457e+08  9.76806e+06  1.319308  1.29521e+04  3.66806e+03  1.27161e+05
 m0209  1.766259     2882303770107590500                  355192  6.29457e+08  6.47958e+06  1.774077  8.29389e+03  3.25069e+03  1.19647e+05
 m0209  1.766298     2882303770107590500                  486021  6.29457e+08  6.38292e+06  1.452846  7.33208e+03  2.60278e+03  9.52611e+04
 m0209  1.766298     2882303770107590500                  486193  6.29457e+08  6.62097e+06  1.552846  7.88694e+03  2.89319e+03  1.06129e+05
 m0209  1.766298     2882303770107590500                  344762  6.29457e+08  7.87403e+06  1.048308  8.28750e+03  2.36014e+03  8.11764e+04
 m0209  1.766374     2882303770107590500      576460760893847485  6.29457e+08  1.03178e+07  1.783154  1.30718e+04  5.20000e+03  1.91875e+05
 m0209  1.766405     2882303770107590500                  475595  6.29457e+08  5.98806e+06  0.710892  4.52889e+03  1.21015e+03  4.13431e+04
 m0209  1.766405     2882303770107590500                  345221  6.29457e+08  6.72181e+06  1.312077  9.00653e+03  2.52264e+03  8.65500e+04
 m0209  1.766864     2882303770107590500                  543030  5.37635e+08  6.17542e+06  1.166615  6.10736e+03  2.00722e+03  7.31139e+04
 m0209  1.766979     2882303770107590500                  340618  5.36936e+08  7.22458e+06  1.346692  1.02367e+04  2.78542e+03  9.49000e+04
 m0209  1.767500     2882303770107590500                  345356  5.25039e+08  6.06472e+06  1.579077  7.24222e+03  2.69681e+03  9.91042e+04
 m0209  1.767569     2882303770107590500                  338405  5.24499e+08  6.22694e+06  1.463692  7.12778e+03  2.55889e+03  9.38181e+04
 m0209  1.768457     2882303770107590500      576460752303908002  5.13715e+08  6.96028e+06  0.754938  4.94569e+03  1.44042e+03  5.22097e+04
 m0209  1.768542     2882303770107590500                  534153  5.13268e+08  6.74194e+06  1.329000  8.91292e+03  2.55042e+03  8.85917e+04
 m0209  1.768818     2882303770107590500                  340183  5.05878e+08  6.01792e+06  1.310231  8.05583e+03  2.25611e+03  7.73597e+04
 m0209  1.769094     2882303770107590500     1729382282680408211  5.04986e+08  7.82833e+06  1.353385  1.10735e+04  3.03083e+03  1.03554e+05
 m0209  1.769094     2882303770107590500                  349812  5.04986e+08  6.36931e+06  1.472846  7.34889e+03  2.63889e+03  9.65264e+04
 m0209  1.769094     2882303770107590500     1152921530377062848  5.04986e+08  1.07192e+07  1.329231  1.47444e+04  4.07889e+03  1.39458e+05
 m0209  1.769094     2882303770107590500                  345686  5.04986e+08  6.67764e+06  1.021154  6.52389e+03  1.88153e+03  6.75903e+04
 m0209  1.769094     2882303770107590500                  345174  5.04986e+08  6.44569e+06  1.463769  7.49500e+03  2.65167e+03  9.68708e+04
 m0209  1.769094     2882303770107590500                  493631  5.04986e+08  1.02790e+07  1.804231  1.32007e+04  5.24639e+03  1.93389e+05
 m0209  1.769094     2882303770107590500                  483893  5.04986e+08  6.90292e+06  1.245308  8.59208e+03  2.45847e+03  8.46583e+04
 m0209  1.769224     2882303770107590500                  428853  5.04986e+08  6.12056e+06  1.344615  8.59472e+03  2.35625e+03  8.04500e+04
 m0209  1.769423     2882303770107590500     1152921504607197045  4.41351e+08  5.97292e+06  1.584615  7.20611e+03  2.66736e+03  9.77819e+04
 m0209  1.769423     2882303770107590500                  259411  4.41351e+08  6.66625e+06  1.842846  8.53236e+03  3.47528e+03  1.28521e+05
 m0209  1.770060     2882303770107590500                  423700  4.28125e+08  7.15597e+06  1.321846  9.74042e+03  2.70639e+03  9.27042e+04
 m0209  1.770858     2882303770107590500                  480925  4.23093e+08  8.75292e+06  1.286692  9.33542e+03  3.14694e+03  1.14806e+05
 m0209  1.771258     2882303770107590500                  323883  4.15129e+08  6.31889e+06  1.283538  8.19375e+03  2.31944e+03  7.97361e+04
 m0209  1.771258     2882303770107590500                  423683  4.15129e+08  6.50264e+06  1.230462  7.99514e+03  2.28847e+03  7.87833e+04
 m0209  1.771373     2882303770107590500      576460752303688623  4.08969e+08  6.94972e+06  1.304462  9.18708e+03  2.59125e+03  8.91292e+04
 m0209  1.771373     2882303770107590500                  340157  4.08969e+08  6.02292e+06  1.142385  6.84819e+03  1.96764e+03  6.78042e+04
 m0209  1.771657     2882303770107590500      576460752303913744  3.91156e+08  6.00431e+06  1.319692  8.13042e+03  2.26653e+03  7.77042e+04
 m0209  1.775188     2882303770107590500                  329553  3.28217e+08  7.14083e+06  1.341846  1.00953e+04  2.74736e+03  9.34944e+04
 m0209  1.775819     2882303770107590500                  258964  3.19411e+08  6.97222e+06  1.348615  9.84514e+03  2.69153e+03  9.18597e+04
 m0209  1.777461     2882303770107590500                  473757  3.07346e+08  9.65319e+06  1.362615  1.38385e+04  3.76472e+03  1.28389e+05
 m0209  1.777461     2882303770107590500                  344696  3.07346e+08  7.08111e+06  1.354308  1.02028e+04  2.74528e+03  9.33472e+04
 m0209  1.777909     2882303770107590500                  254389  3.02301e+08  5.92875e+06  0.114708  5.84236e+02  1.81778e+02  6.82361e+03
 m0209  1.777948     2882303770107590500                  490462  3.02296e+08  5.90972e+06  0.149977  7.64653e+02  2.38181e+02  8.92167e+03
 m0209  1.777948     2882303770107590500                  486058  3.02296e+08  7.06736e+06  0.854308  5.21847e+03  1.63042e+03  6.12806e+04
 m0209  1.778465     2882303770107590500     1152921504607380248  2.72950e+08  8.51278e+06  1.815231  1.46542e+04  4.48069e+03  1.52597e+05
 m0209  1.778719     2882303770107590500                  259450  2.70476e+08  5.90542e+06  0.466800  2.43347e+03  7.48625e+02  2.77431e+04
 m0209  1.781927     2882303770107590500                  413007  2.53804e+08  9.93194e+06  1.884077  1.77000e+04  5.42903e+03  1.84861e+05
 m0209  1.782284     2882303770107590500                  349762  2.47308e+08  5.89542e+06  0.076691  3.80125e+02  1.16649e+02  4.43653e+03
 m0209  1.783608     2882303770107590500                  475521  2.37265e+08  5.99125e+06  0.334946  1.82722e+03  5.49944e+02  1.99556e+04
 m0209  1.784856     2882303770107590500                  252562  2.29483e+08  6.13014e+06  0.543869  3.84000e+03  9.55153e+02  3.16500e+04
 m0209  1.786750     2882303770107590500                  430402  2.24890e+08  6.85556e+06  1.058077  6.45278e+03  1.97708e+03  7.30375e+04
 m0209  1.787464     2882303770107590500     1152921513197177983  2.16068e+08  7.26167e+06  2.498846  1.71667e+04  5.27875e+03  1.79208e+05
 m0209  1.788366     2882303770107590500                  414772  2.12831e+08  6.37069e+06  1.103846  6.36083e+03  1.94028e+03  7.03167e+04
 m0209  1.788366     2882303770107590500                  258232  2.12831e+08  6.26486e+06  0.960385  6.18833e+03  1.73069e+03  5.84347e+04
 m0209  1.789004     2882303770107590500                  408928  1.93264e+08  6.47556e+06  0.625131  3.95764e+03  1.08368e+03  3.94417e+04
 m0209  1.789221     2882303770107590500      576460752303846989  1.92868e+08  1.02056e+07  2.488615  2.39417e+04  7.38875e+03  2.51014e+05
 m0209  1.789221     2882303770107590500                  539218  1.92869e+08  5.89653e+06  0.053996  3.21264e+02  7.23028e+01  2.89833e+03
 m0209  1.789976     2882303770107590500                  270230  1.74601e+08  5.96611e+06  0.636400  3.51472e+03  1.02353e+03  3.77278e+04
 m0209  1.790942     2882303770107590500                  355257  1.68336e+08  5.89931e+06  0.170215  8.72847e+02  2.69722e+02  1.00807e+04
 m0209  1.791939     2882303770107590500                  469417  1.61675e+08  6.22639e+06  0.777231  5.18569e+03  1.38690e+03  4.65889e+04
 m0209  1.793210     2882303770107590500                  429002  1.57908e+08  6.23875e+06  1.074077  5.79319e+03  1.85458e+03  6.76347e+04
 m0209  1.795459     2882303770107590500                  335721  1.51551e+08  5.90639e+06  0.135308  7.46000e+02  2.14375e+02  7.90472e+03
 m0209  1.797398     2882303770107590500                  339638  1.42681e+08  6.50931e+06  2.073846  1.27124e+04  3.92097e+03  1.33490e+05
 m0209  1.802243     2882303770107590500      576460760893686314  1.33607e+08  7.45181e+06  2.450461  1.71528e+04  5.31097e+03  1.80597e+05
 m0209  1.804585     2882303770107590500                  345143  1.26994e+08  7.59389e+06  0.321192  1.93264e+03  6.67389e+02  2.48833e+04
 m0209  1.806529     2882303770107590500                  350032  1.21178e+08  5.93347e+06  1.178769  5.98153e+03  1.95556e+03  7.07194e+04
 m0209  1.808082     2882303770107590500                  252477  1.14985e+08  6.56861e+06  2.382308  1.47444e+04  4.55153e+03  1.54681e+05
 m0209  1.810702     2882303770107590500                  409202  1.07725e+08  5.90181e+06  0.192669  1.08499e+03  3.04458e+02  1.11618e+04
 m0209  1.821734     2882303770107590500                  533897  1.03743e+08  5.99639e+06  0.147669  8.52639e+02  2.35819e+02  8.65778e+03
 m0209  1.822061     2882303770107590500                  473220  1.03651e+08  7.01986e+06  2.203615  1.44944e+04  4.49403e+03  1.53125e+05
 m0209  1.822300     2882303770107590500                  334687  1.03467e+08  5.89542e+06  0.062434  3.75167e+02  8.25958e+01  3.32389e+03
 m0209  1.822300     2882303770107590500                  349454  1.03467e+08  6.04625e+06  0.185523  1.35342e+03  3.09222e+02  1.04382e+04
 m0209  1.829639     2882303770107590500                  413695  7.64596e+07  8.25667e+06  2.479923  1.92722e+04  5.95583e+03  2.02444e+05
 m0209  1.832837     2882303770107590500                  345305  7.21657e+07  5.89806e+06  0.154815  8.50569e+02  2.38139e+02  8.93125e+03
 m0209  1.833519     2882303770107590500                  344752  6.93299e+07  6.42264e+06  0.763331  5.39806e+03  1.41528e+03  4.70556e+04
 m0209  1.837942     2882303770107590500                  412668  5.52161e+07  7.92458e+06  2.758385  1.76319e+04  6.33667e+03  2.22125e+05
 m0300  0.529906     2882303778697348909     1152921504607122089  1.64292e+09  8.90625e+06  3.076615  2.25500e+04  7.84583e+03  2.80208e+05
 m0300  0.531849     2882303778697348909     1729382282680305862  1.62964e+09  7.17306e+06  3.095461  1.83972e+04  6.36292e+03  2.26625e+05
 m0300  0.532245     2882303778697348909      576460752303637725  1.62512e+09  7.21736e+06  3.074769  1.84292e+04  6.36139e+03  2.26417e+05
 m0300  0.534769     2882303778697348909                  168160  1.61150e+09  7.86986e+06  2.967692  2.04500e+04  6.69875e+03  2.37139e+05
 m0300  0.536186     2882303778697348909     1729382265500384520  1.60447e+09  6.05792e+06  3.121154  1.54944e+04  5.41986e+03  1.93389e+05
 m0300  0.536230     2882303778697348909                  167133  1.60414e+09  1.05376e+07  3.148461  2.71472e+04  9.51778e+03  3.39347e+05
 m0300  0.536230     2882303778697348909      576460760893543838  1.60414e+09  8.12028e+06  3.118692  2.12139e+04  7.27028e+03  2.58083e+05
 m0300  0.536230     2882303778697348909                   96153  1.60414e+09  8.36375e+06  3.254077  2.12694e+04  7.79528e+03  2.80486e+05
 m0300  0.536918     2882303778697348909     1152921504607077513  1.57176e+09  1.05424e+07  3.108154  2.69444e+04  9.39167e+03  3.34722e+05
 m0300  0.537433     2882303778697348909                  227120  1.56756e+09  8.01236e+06  3.133308  2.04917e+04  7.19778e+03  2.56889e+05
 m0300  0.537697     2882303778697348909      576460752303651316  1.56737e+09  7.58903e+06  3.127000  1.96083e+04  6.80681e+03  2.42194e+05
 m0300  0.538005     2882303778697348909                  327191  1.56737e+09  7.98028e+06  3.124077  2.03931e+04  7.14639e+03  2.54931e+05
 m0300  0.538050     2882303778697348909     1152921513196904439  1.56737e+09  6.34736e+06  3.125846  1.63167e+04  5.68889e+03  2.02653e+05
 m0300  0.538161     2882303778697348909     1152921530376878345  1.53106e+09  1.15812e+07  3.131231  2.97583e+04  1.03987e+04  3.70528e+05
 m0300  0.550179     2882303778697348909                  227661  1.45454e+09  7.04097e+06  1.451385  8.82667e+03  2.76806e+03  1.02217e+05
 m0300  0.551119     2882303778697348909      576460760893625602  1.45096e+09  6.90806e+06  1.897615  2.16514e+04  3.85875e+03  1.19175e+05
 m0300  0.553179     2882303778697348909      576460760893564183  1.44583e+09  6.18556e+06  1.860769  1.84458e+04  3.36056e+03  1.05343e+05
 m0300  0.562063     2882303778697348909      576460752303642382  1.43767e+09  8.61028e+06  1.909538  2.66236e+04  4.82236e+03  1.50278e+05
 m0300  0.564793     2882303778697348909      576460752303829892  1.41885e+09  7.44042e+06  1.887846  2.12333e+04  4.05403e+03  1.29493e+05
 m0300  0.567710     2882303778697348909                   62757  1.40662e+09  8.07417e+06  1.617538  1.94264e+04  3.71153e+03  1.19992e+05
 m0300  0.573042     2882303778697348909                  366519  1.39781e+09  9.06042e+06  1.830538  2.47944e+04  4.76528e+03  1.52972e+05
 m0300  0.576541     2882303778697348909                  280017  1.38529e+09  1.04899e+07  1.704308  2.60333e+04  5.07875e+03  1.65139e+05
 m0300  0.578552     2882303778697348909      576460760893804614  1.37826e+09  6.43917e+06  1.840846  1.77083e+04  3.40917e+03  1.09494e+05
 m0300  0.591039     2882303778697348909                  273853  1.37285e+09  1.03365e+07  1.745923  2.57194e+04  5.05917e+03  1.66611e+05
 m0300  0.593245     2882303778697348909      576460752303874845  1.37285e+09  6.06139e+06  1.752308  1.48931e+04  2.97222e+03  9.83556e+04
 m0300  0.593430     2882303778697348909                  272605  1.37285e+09  7.83028e+06  1.799769  2.02222e+04  3.97708e+03  1.30367e+05
 m0300  0.601271     2882303778697348909                  363599  1.34337e+09  9.21125e+06  1.804231  2.43444e+04  4.70444e+03  1.53194e+05
 m0300  0.618563     2882303778697348909      576460760893624284  1.31152e+09  5.96347e+06  1.928923  1.28944e+04  3.18472e+03  1.11637e+05
 m0300  0.623619     2882303778697348909                  305981  1.31152e+09  9.14931e+06  1.837846  2.41389e+04  4.75667e+03  1.56347e+05
